"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","$A-20 campos-1","$AC-20 campos-1","$A-Rule_ID-1","$A-20 campos-2","$AC-20 campos-2","$A-Rule_ID-2","$A-20 campos-3","$AC-20 campos-3","$A-Rule_ID-3"
"12909.00","49.766","7451.319","N","0.00","1","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0",,,,,,,,,
"12909.00","69.36","7255.591","SE","1.00","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12909.00","49.766","7451.319","N","0.00","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12909.00","69.36","7255.591","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0",,,,,,,,,
"12909.00","69.36","7255.591","SE","1.00","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0",,,,,,,,,
"12909.00","69.36","7255.591","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12909.00","49.766","7451.319","N","0.00","1","1","1","1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0",,,,,,,,,
"12918.00","47.453","7999.045","SE","1.00","1","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","0",,,,,,,,,
"12945.00","21.304","5976.767","S","1.00","0","0","0","0","1","1","1","1","1","1","1","0","1","0","0","0","0","1","0","1","Investimento CDB","0.89923","131","Emprestimo _educacao","0.801184","8",,,
"12960.00","41.188","7394.039","CO","1.00","0","0","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0","seguro auto","0.917863","25","seguro vida Emp","0.915192","32",,,
"12962.00","35.788","6784.28","S","0.00","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10",,,
"12969.00","40.67","7739.282","SE","1.00","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","1","1","1",,,,,,,,,
"12973.00","26.723","7203.896","NE","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"12973.00","43.568","8024.158","S","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"12973.00","26.723","7203.896","NE","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12973.00","26.723","7203.896","NE","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12973.00","43.568","8024.158","S","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12973.00","43.568","8024.158","S","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"12973.00","43.568","8024.158","S","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"12973.00","26.723","7203.896","NE","1.00","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"12990.00","29.29","8294.997","NE","0.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1",,,,,,,,,
"12998.00","19.928","7999.227","S","1.00","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13005.00","18.146","8488.594","SE","0.00","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",,,,,,,,,
"13010.00","18.915","7830.858","SE","1.00","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1",,,,,,,,,
"13021.00","61.178","5947.519","CO","1.00","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0",,,,,,,,,
"13024.00","37.362","8575.712","SE","1.00","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13026.00","21.479","6059.284","NE","1.00","1","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13026.00","42.055","8159.20","N","1.00","0","0","0","1","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","1","seguro vida PF","0.834343","20","Investimento CDB","0.804809","21",,,
"13026.00","42.055","8159.20","N","1.00","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","Investimento CDB","0.89923","131","seguro vida PF","0.834343","20",,,
"13026.00","21.479","6059.284","NE","1.00","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13026.00","21.479","6059.284","NE","1.00","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"13026.00","21.479","6059.284","NE","1.00","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"13026.00","42.055","8159.20","N","1.00","0","0","0","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13026.00","42.055","8159.20","N","1.00","0","0","0","1","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13048.00","40.043","7105.583","S","1.00","0","0","0","1","1","1","1","0","0","0","0","0","1","1","0","0","1","1","1","1","seguro vida PF","0.834343","20",,,,,,
"13049.00","36.724","6472.298","SE","1.00","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13052.00","18.126","7321.31","CO","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13054.00","38.547","7761.292","NE","0.00","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","1",,,,,,,,,
"13061.00","22.843","6978.778","SE","1.00","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0",,,,,,,,,
"13068.00","59.026","7291.374","NE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13093.00","30.944","8409.422","SE","1.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13095.00","18.831","8537.974","SE","0.00","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0",,,,,,,,,
"13106.00","51.952","7266.175","SE","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"13121.00","38.145","6413.763","SE","0.00","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13121.00","38.145","6413.763","SE","0.00","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0",,,,,,,,,
"13121.00","39.428","6765.599","CO","1.00","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","0",,,,,,,,,
"13121.00","39.428","6765.599","CO","1.00","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13121.00","39.428","6765.599","CO","1.00","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","0","1","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"13121.00","39.428","6765.599","CO","1.00","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"13121.00","38.145","6413.763","SE","0.00","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"13121.00","38.145","6413.763","SE","0.00","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","0","0","1","1","0","Investimento LCI","0.940767","109","Investimento LCA","0.840717","98",,,
"13124.00","40.335","8081.118","CO","1.00","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1",,,,,,,,,
"13169.00","29.946","9006.997","NE","1.00","0","0","0","0","0","0","1","0","1","1","0","0","0","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.853232","114","Investimento Fundos_cambiais","0.840419","119",,,
"13178.00","43.027","7833.001","SE","1.00","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","Seguro Residencial","0.871907","4","seguro vida Emp","0.822707","5","seguro auto","0.813974","3"
"13194.00","34.631","7187.922","S","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13207.00","51.373","5725.564","S","0.00","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13212.00","48.299","6836.524","CO","0.00","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13217.00","46.565","8620.844","S","1.00","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","Seguro Residencial","0.954096","102","seguro vida PF","0.949859","76","Investimento LCI","0.940767","109"
"13222.00","24.928","6283.052","S","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13223.00","25.346","7895.908","SE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13229.00","38.293","7664.368","NE","0.00","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","0","Investimento Fundos_commodities","0.868172","87","Investimento Fundos_cambiais","0.86016","92","Investimento Poupanca","0.837582","94"
"13239.00","35.861","8575.467","NE","1.00","0","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","1","1","1",,,,,,,,,
"13243.00","67.874","6096.261","NE","0.00","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0",,,,,,,,,
"13245.00","27.259","7223.711","S","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13249.00","24.213","103000.00","NE","1.00","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","1","1","1",,,,,,,,,
"13285.00","29.725","6840.611","SE","1.00","1","1","0","0","1","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","Investimento Fundos_commodities","0.962821","81","Seguro Residencial","0.9496","49","seguro vida PF","0.942301","29"
"13305.00","20.091","8252.928","CO","1.00","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13308.00","23.577","7430.437","N","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13312.00","29.557","7124.17","SE","1.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13320.00","53.96","8022.809","SE","0.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13335.00","33.209","8035.404","S","1.00","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","Investimento CDB","0.879625","23","Emprestimo _educacao","0.801184","8",,,
"13339.00","31.667","8687.107","N","0.00","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","Seguro Residencial","0.98319","24","seguro vida Emp","0.969599","27","Investimento CDB","0.879625","23"
"13344.00","29.342","6428.718","SE","1.00","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","Seguro Residencial","0.811143","22",,,,,,
"13368.00","36.194","6288.521","NE","0.00","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13377.00","39.951","7472.556","SE","1.00","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","Investimento Fundos_commodities","0.929554","97","Investimento LCI","0.925151","90",,,
"13382.00","32.587","8597.021","NE","1.00","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13388.00","43.113","8556.155","CO","1.00","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13409.00","44.937","7791.094","NE","1.00","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13423.00","24.762","8039.32","CO","0.00","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13477.00","33.002","7562.639","CO","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","seguro vida PF","0.834343","20",,,,,,
"13501.00","23.849","5823.92","SE","1.00","0","1","0","0","1","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10","Emprestimo _pessoal","0.822238","18"
"13502.00","33.811","7439.822","SE","1.00","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13505.00","28.858","6309.052","S","0.00","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0",,,,,,,,,
"13506.00","43.358","7375.742","SE","0.00","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0",,,,,,,,,
"13507.00","30.31","7795.774","SE","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",,,,,,,,,
"13509.00","35.152","8849.402","NE","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","Investimento CDB","0.834699","2","Investimento Fundos","0.803279","1",,,
"13532.00","38.888","8247.931","SE","1.00","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13540.00","39.694","6687.027","SE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13540.00","29.157","5895.253","SE","1.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13540.00","39.694","6687.027","SE","0.00","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"13540.00","29.157","5895.253","SE","1.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"13540.00","39.694","6687.027","SE","0.00","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13540.00","39.694","6687.027","SE","0.00","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",,,,,,,,,
"13540.00","29.157","5895.253","SE","1.00","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Investimento CDB","0.89923","131",,,,,,
"13540.00","29.157","5895.253","SE","1.00","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1",,,,,,,,,
"13541.00","52.161","6801.318","S","1.00","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13544.00","33.368","8951.887","SE","0.00","1","1","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0",,,,,,,,,
"13560.00","48.137","6707.356","S","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"13560.00","48.137","6707.356","S","1.00","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.89923","131","Investimento LCA","0.882011","130",,,
"13560.00","41.495","124522.00","SE","0.00","1","1","1","1","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.89923","131","Investimento LCA","0.882011","130",,,
"13560.00","41.495","124522.00","SE","0.00","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","Investimento CDB","0.804809","21",,,,,,
"13560.00","48.137","6707.356","S","1.00","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"13560.00","48.137","6707.356","S","1.00","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13560.00","41.495","124522.00","SE","0.00","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13560.00","41.495","124522.00","SE","0.00","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Investimento LCA","0.882011","130",,,,,,
"13575.00","21.346","6635.171","SE","1.00","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13578.00","28.695","7719.50","SE","0.00","1","1","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0",,,,,,,,,
"13583.00","23.392","7673.359","S","1.00","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0",,,,,,,,,
"13596.00","54.521","6336.823","SE","0.00","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","1","Investimento CDB","0.974138","55",,,,,,
"13611.00","26.601","6166.231","NE","1.00","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Investimento Fundos_commodities","0.887491","52",,,,,,
"13628.00","75.689","8030.854","SE","1.00","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13632.00","56.015","8837.369","SE","0.00","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13643.00","22.321","7184.617","SE","1.00","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","Investimento LCI","0.866924","53",,,,,,
"13659.00","46.697","8021.842","N","1.00","1","1","1","1","0","1","1","0","0","0","0","0","1","1","0","1","1","1","0","1","Investimento CDB","0.974138","55","Emprestimo _consignado","0.953515","15","Investimento Fundos_cambiais","0.930705","104"
"13661.00","38.314","7169.765","SE","1.00","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","Investimento Fundos_commodities","0.819101","124","Investimento LCI","0.810674","120",,,
"13662.00","38.936","6579.049","N","1.00","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","Investimento Fundos","0.900164","12","Emprestimo _viagem","0.883252","10",,,
"13663.00","27.463","7003.654","CO","1.00","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
"13669.00","18.747","7563.299","SE","1.00","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","seguro vida PF","0.889935","34","seguro auto","0.887013","50","Investimento LCI","0.866924","53"
